start,end,deviceid,com_select,mobilization_datetime,mobilization_venue,Engagement_datetime,engagement_venue,latitude,longitude,altitude,precision,_uuid,_submission_time,_index,communityid,SNO,state,lga,ward,community_name,state_shp,lga_shp,ward_shp,community
10mar2026,19mar2026,collect:SNmlQBDWrvJ2CpFg,1001234,10mar2026,Kajola/odi oko/oke ola,10mar2026,Ile adedigba oke ola iware,7.6822217,3.9628573,350.4094238,4.288,60985343-303d-4263-8cd3-394a99f03eaf,19mar2026,151,1001234,2,OYO,AFIJIO,IWARE,KAJOLA-ODO-OKO/OKE-OLA,2046. OYO,23946. AFIJIO,7219. IWARE,1001234. KAJOLA-ODO-OKO/OKE-OLA
10mar2026,10mar2026,collect:SNmlQBDWrvJ2CpFg,1001235,10mar2026,Community development meeting center oke Papa iware,13mar2026,Community development meeting center oke Papa iware,7.6766639,3.9605756,322.5460205078125,4.288,ef1c32b6-51d0-419b-ab89-0636cc7e132c,10mar2026,34,1001235,1,OYO,AFIJIO,IWARE,OKE-PAPA,2046. OYO,23946. AFIJIO,7219. IWARE,1001235. OKE-PAPA
10mar2026,10mar2026,collect:SNmlQBDWrvJ2CpFg,1001236,10mar2026,Isalevuiser shed isale kaun / oniware iware,18mar2026,Viclcaniser shed isale osun/oniware iware,7.6797949,3.9602883,328.0556641,3.216,665c0196-da84-4dbf-ad22-dadd5fb35cb8,10mar2026,26,1001236,3,OYO,AFIJIO,IWARE,ONIWAARE/ISALE OSUN/STATION,2046. OYO,23946. AFIJIO,7219. IWARE,1001236. ONIWAARE/ISALE OSUN/STATION
10mar2026,10mar2026,collect:kyBr6JX0JK3HxfeV,1001237,10mar2026,"Itesiwaju Odo Social Club,Saabo Ajegunle, Iware",16mar2026,"Itesiwaju Odo Social Club Saabo Ajegunle, Iware.",7.6743317,3.9591282,343.4851074,4.931,0bae0f99-7643-41fb-bd14-a2fe320d3d08,10mar2026,32,1001237,6,OYO,AFIJIO,IWARE,SAABO/AJEGUNLE,2046. OYO,23946. AFIJIO,7219. IWARE,1001237. SAABO/AJEGUNLE
11mar2026,11mar2026,collect:Wh1xKbK2CiDbbQZ6,1001250,11mar2026,School Premises,27mar2026,School Premises ,8.433527399999999,3.4027257,437.911,4.907,23fe90a1-b7d7-4bde-8fba-3b2d782d3e3b,12mar2026,76,1001250,53,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA AABO,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001250. ABA AABO
10mar2026,10mar2026,collect:0A9aT6O0odsGmVU2,1001251,10mar2026,BALOGUN COMPOUND,25mar2026,BALOGUN'S COMPOND,8.4079259,3.3597384,337.3841552734375,4.716,0319a109-b273-4060-ad2f-44243be22c84,12mar2026,78,1001251,47,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA BASORUN,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001251. ABA BASORUN
10mar2026,10mar2026,collect:Wh1xKbK2CiDbbQZ6,1001253,15mar2026,Infront of community Leader ,15mar2026,Infront of community Leader ,8.562356899999999,3.4574461,461.922,2.214,e4ba33da-a033-4f8f-9b5d-e8a12b7c8cad,12mar2026,70,1001253,60,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA IMALE FALAFIA,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001253. ABA IMALE FALAFIA
10mar2026,10mar2026,collect:Wh1xKbK2CiDbbQZ6,1001254,10mar2026,Infront of community Leader house under the tree ,18mar2026,Infront of community Leader house ,8.5623805,3.4573642,444.465,1.884,ad4dac0f-b4d2-4bc5-9019-fe2522d3ea54,12mar2026,74,1001254,39,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA ISALE ITAN,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001254. ABA ISALE ITAN
10mar2026,10mar2026,collect:Wh1xKbK2CiDbbQZ6,1001255,10mar2026,Infront of community Leader ,17mar2026,Infront of community Leader house ,8.562431399999999,3.4573737,426.017,2.72,5565edcd-5d4e-4498-9b18-d23929acb8e7,12mar2026,72,1001255,40,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA MOLETE,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001255. ABA MOLETE
10mar2026,10mar2026,collect:0A9aT6O0odsGmVU2,1001258,10mar2026,AGUNREGE PALACE,31mar2026,TOWN HALL,8.3964421,3.3935662,369.0326538085938,4.931,8b97d411-1df2-44e2-87a9-3c71a83e5f63,12mar2026,79,1001258,52,OYO,ATISBO,OWO/AGUNREGE/SABE,AGUNREGE,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001258. AGUNREGE
10mar2026,10mar2026,collect:Wh1xKbK2CiDbbQZ6,1001258,10mar2026,Palace ,31mar2026,Gaa Gbari ,8.403892799999999,3.3698031,467.67,3.207,1591ff25-6036-477e-b260-2ed8dd6331c9,12mar2026,69,1001258,52,OYO,ATISBO,OWO/AGUNREGE/SABE,AGUNREGE,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001258. AGUNREGE
10mar2026,10mar2026,collect:Wh1xKbK2CiDbbQZ6,1001259,10mar2026,Infront of community Leader house ,15mar2026,Infront of community Leader ,8.408036900000001,3.3593167,335.192,2.48,0017b0ac-e259-44a2-b009-89958aafa907,12mar2026,68,1001259,63,OYO,ATISBO,OWO/AGUNREGE/SABE,AJEBANDELE,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001259. AJEBANDELE
10mar2026,10mar2026,collect:Wh1xKbK2CiDbbQZ6,1001261,10mar2026,Infront of community Leader house ,30mar2026,Infront of community Leader house at Ayante Area,8.5623831,3.4573497,443.349,2.382,b6127c83-2d81-407b-a69a-058951e7935d,12mar2026,73,1001261,54,OYO,ATISBO,OWO/AGUNREGE/SABE,AYANTE AREA,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001261. AYANTE AREA
11mar2026,11mar2026,collect:0A9aT6O0odsGmVU2,1001262,11mar2026,PALACE OF ONISABE,27mar2026,PALACE,8.430868500000001,3.4009423,354.2617188,3.216,5aa2883e-0774-4261-a256-e48a6af4bc8f,12mar2026,80,1001262,46,OYO,ATISBO,OWO/AGUNREGE/SABE,AYETE,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001262. AYETE
11mar2026,11mar2026,collect:SOCE5Jfsx0t5g07V,1001264,11mar2026,UNDER THE SHADE,31mar2026,COMMUNITY LEADER'S HOUSE,7.9750035,3.2428055,243.1525879,4.824,4bc17d49-6f0a-47e6-8c0b-af283d79b7af,11mar2026,58,1001264,44,OYO,ATISBO,OWO/AGUNREGE/SABE,BADA AREA,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001264. BADA AREA
10mar2026,10mar2026,collect:Wh1xKbK2CiDbbQZ6,1001264,10mar2026,Infront of community Leader ,26mar2026,Infront of community Leader house ,8.562293199999999,3.4574224,433.116,1.146,0516f7d3-cbee-47a9-a169-3b4caa6a7d70,12mar2026,75,1001264,44,OYO,ATISBO,OWO/AGUNREGE/SABE,BADA AREA,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001264. BADA AREA
10mar2026,12mar2026,collect:0A9aT6O0odsGmVU2,1001265,10mar2026,CHIEF BALAODE'S COMPOUND,27mar2026,CHIEF BALODE'S COMPOUND,8.4061696,3.3633283,320.387207,4.716,8b607def-21bf-4cd5-822b-a52c3750cd00,12mar2026,83,1001265,57,OYO,ATISBO,OWO/AGUNREGE/SABE,BALODE,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001265. BALODE
10mar2026,10mar2026,collect:Wh1xKbK2CiDbbQZ6,1001267,10mar2026,Town hall ,31mar2026,Oke Gbari,8.400114800000001,3.3907557,1103.946,3.888,ff1e83d3-1b69-47be-80a5-abe4e33c3625,12mar2026,67,1001267,41,OYO,ATISBO,OWO/AGUNREGE/SABE,GAA DOGO,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001267. GAA DOGO
10mar2026,12mar2026,collect:0A9aT6O0odsGmVU2,1001269,10mar2026,OLA ANABI'S COMPOUND,28mar2026,OLA ANABI'S COMPOUND,8.408859,3.3579809,247.7527465820312,4.073,e45503bf-561d-47ae-aa4f-0146d6d181cc,12mar2026,85,1001269,51,OYO,ATISBO,OWO/AGUNREGE/SABE,KEWULERE,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001269. KEWULERE
10mar2026,10mar2026,collect:Wh1xKbK2CiDbbQZ6,1001270,10mar2026,Infront of Palace ,16mar2026,Infront of Palace ,8.5623352,3.4574278,440.617,1.977,c9fa954f-9a1f-4cf7-90e2-d7757bae2ca3,12mar2026,71,1001270,58,OYO,ATISBO,OWO/AGUNREGE/SABE,OKE AAFIN,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001270. OKE AAFIN
10mar2026,10mar2026,collect:SNmlQBDWrvJ2CpFg,1001273,14mar2026,Oke ola,14mar2026,Ile adedigba oke ola iware,7.6822084,3.9628035,338.7378540039062,4.824,71db173d-93ad-404e-a6a9-bdf0ff74d31a,10mar2026,19,1001273,49,OYO,ATISBO,OWO/AGUNREGE/SABE,OKE OLA,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001273. OKE OLA
10mar2026,12mar2026,collect:0A9aT6O0odsGmVU2,1001274,10mar2026,OKE SUNA SQUARE,24mar2026,OKE SUNA SQUARE OPPOSITE OKE SUNA PRIMARY SCHOOL,8.4061734,3.3552487,325.8325195,3.752,f99f17bd-0b81-4941-b79a-69cef3d26733,12mar2026,84,1001274,62,OYO,ATISBO,OWO/AGUNREGE/SABE,OKE SUNA,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001274. OKE SUNA
12mar2026,12mar2026,collect:Wh1xKbK2CiDbbQZ6,1001280,12mar2026,ABA SUNMOBA,30may2026,Infront of community Leader house,8.545069399999999,3.4534337,382.68,2.72,80557717-cc43-46c3-ae85-9d545f8c96e2,12mar2026,77,1001280,21,OYO,ATISBO,TEDE II,ABA-SUNMOBA,2046. OYO,23949. ATISBO,7487. TEDE II,1001280. ABA-SUNMOBA
12mar2026,13mar2026,collect:5PT9mTMUaZfPZtU0,1001283,12mar2026,ABDULLAHI HOUSE,24mar2026,BAALE HOUSE,7.7446905,3.0488061,183.577,1.723,63830a6f-7298-42ce-9831-b7e5abe7e516,13mar2026,94,1001283,70,OYO,IBARAPA NORTH,OFIKI II,ABESI,2046. OYO,23958. IBARAPA NORTH,7411. OFIKI II,1001283. ABESI
13mar2026,25mar2026,collect:5FAmgvpx2gDnQAyW,1001284,13mar2026,ALAJUBA COMMUNITY OFIKI II,26mar2026,ALAJUBA COMMUNITY,7.8098652,3.0493269,194.513,1.424,a6c828cb-762d-4d35-b638-8cc0f5f5fe18,09apr2026,194,1001284,66,OYO,IBARAPA NORTH,OFIKI II,ALAJUBA,2046. OYO,23958. IBARAPA NORTH,7411. OFIKI II,1001284. ALAJUBA
12mar2026,27mar2026,collect:zDDXmfy4btQyOkuM,1001285,12mar2026,ASSUNARA HALL,24mar2026,ASSUNARA COMMUNITY HALL,7.6543829,3.1135461,236.1,4.38,13415a50-80c2-40e9-9618-3d10366a523a,27mar2026,189,1001285,65,OYO,IBARAPA NORTH,OFIKI II,ASUNARA,2046. OYO,23958. IBARAPA NORTH,7411. OFIKI II,1001285. ASUNARA
12mar2026,13mar2026,collect:5FAmgvpx2gDnQAyW,1001287,11mar2026,ELEWURO ALADUA,23mar2026,ELEWURO ALADUA,7.804424,3.2142173,203.243,4.057,7bde877e-e425-4707-9ad5-e35df8b0e4a2,13mar2026,104,1001287,72,OYO,IBARAPA NORTH,OFIKI II,ELEWURO ALADURA,2046. OYO,23958. IBARAPA NORTH,7411. OFIKI II,1001287. ELEWURO ALADURA
11mar2026,11mar2026,collect:5FAmgvpx2gDnQAyW,1001287,11mar2026,ELEWURO ALADUA ,02apr2026,ELEWURO ALADUA,7.8045191,3.2141842,240.271,0.965,dca151e1-f32a-4563-b50d-d09128bdb1d9,11mar2026,52,1001287,72,OYO,IBARAPA NORTH,OFIKI II,ELEWURO ALADURA,2046. OYO,23958. IBARAPA NORTH,7411. OFIKI II,1001287. ELEWURO ALADURA
12mar2026,27mar2026,collect:zDDXmfy4btQyOkuM,1001288,12mar2026,IN FRONT OF BAALE IGBONLA HOUSE,24mar2026,INFRONT OF COMMUNITY HEAD HOUSE,7.6670733,3.0676022,232.8,3.633,d143808e-cd9f-4d63-93a5-1de6410d0364,27mar2026,190,1001288,68,OYO,IBARAPA NORTH,OFIKI II,IGBONLA,2046. OYO,23958. IBARAPA NORTH,7411. OFIKI II,1001288. IGBONLA
12mar2026,13mar2026,collect:5FAmgvpx2gDnQAyW,1001289,11mar2026,OLOKETE,23mar2026,OLOKETE COMMUNITY,7.7741488,3.2100859,213.262,4.802,bacc5cfa-deed-4bd7-8b2d-f931972febda,13mar2026,103,1001289,71,OYO,IBARAPA NORTH,OFIKI II,OLOKETE VILLAGE,2046. OYO,23958. IBARAPA NORTH,7411. OFIKI II,1001289. OLOKETE VILLAGE
11mar2026,11mar2026,collect:5PT9mTMUaZfPZtU0,1001289,11mar2026,OWODE OLOKETE,02apr2026,OLOKETE,7.7742753,3.2101851,215.586,1.473,63a6952a-3d53-4609-8057-73d17c05d678,11mar2026,53,1001289,71,OYO,IBARAPA NORTH,OFIKI II,OLOKETE VILLAGE,2046. OYO,23958. IBARAPA NORTH,7411. OFIKI II,1001289. OLOKETE VILLAGE
12mar2026,12mar2026,collect:1qfsH6Dur4s5d5sL,1001291,10mar2026,"Balogun Compound Ajisafe, Tapa",16mar2026,Balogun Compound Ajisafe Tapa,7.5632763,3.2317548,206.5545654296875,4.424,0b182c83-359f-40e0-9edb-769eb67ceae5,12mar2026,90,1001291,75,OYO,IBARAPA NORTH,TAPA I,AJISAFE,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001291. AJISAFE
10mar2026,11mar2026,collect:zDDXmfy4btQyOkuM,1001291,10mar2026,AJISAFE COMMUNITY HALL,10mar2026,AJISAFE COMMUNITY HALL,7.5634008,3.2314917,189.5,4.78,d54884b1-6bcc-4d3d-b70d-f87bbdeb124d,11mar2026,46,1001291,75,OYO,IBARAPA NORTH,TAPA I,AJISAFE,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001291. AJISAFE
10mar2026,10mar2026,collect:5PT9mTMUaZfPZtU0,1001292,10mar2026,ASIPA COMPOUND HALL ,10mar2026,ASIPA COMPOUND HALL ,7.5590996,3.2286827,187.764,2.203,15b620d7-5ba1-4b11-be91-0302f4ba29d4,10mar2026,15,1001292,77,OYO,IBARAPA NORTH,TAPA I,ASIPA,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001292. ASIPA
12mar2026,12mar2026,collect:1qfsH6Dur4s5d5sL,1001292,10mar2026,Asipa community hall,17mar2026,Asipa community hall,7.5591772,3.2285235,187.8111572265625,4.931,4a7bca99-e85f-45f5-9dcc-5e75e64552fb,12mar2026,93,1001292,77,OYO,IBARAPA NORTH,TAPA I,ASIPA,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001292. ASIPA
10mar2026,10mar2026,collect:5PT9mTMUaZfPZtU0,1001293,10mar2026,ELERIN COMPOUND,10mar2026,ELERIN COMPOUND,7.5614335,3.2303218,158.028,1.009,69893b40-0be8-485c-a8b4-63c37b1a1d88,10mar2026,16,1001293,76,OYO,IBARAPA NORTH,TAPA I,ELERIN,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001293. ELERIN
12mar2026,12mar2026,collect:1qfsH6Dur4s5d5sL,1001293,10mar2026,Obada market square elerin Tapa,16mar2026,Obada market square elerin,7.561975,3.2303743,187.0111083984375,4.63,c53dfb3b-5bb1-4fd2-b362-b9d7ae9ca0e1,12mar2026,89,1001293,76,OYO,IBARAPA NORTH,TAPA I,ELERIN,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001293. ELERIN
12mar2026,12mar2026,collect:1qfsH6Dur4s5d5sL,1001294,10mar2026,Adeoye Compound Tapa,16mar2026,Adeoye Compound,7.5640777,3.2369238,172.5909423828125,4.639,57b125e8-b4ea-4d1c-bb98-6f9bc02cd076,12mar2026,88,1001294,73,OYO,IBARAPA NORTH,TAPA I,IYA MORO AREA,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001294. IYA MORO AREA
10mar2026,11mar2026,collect:zDDXmfy4btQyOkuM,1001294,10mar2026,IYA MORO COMMUNITY HALL,10mar2026,IYA MORO COMMUNITY HALL,7.5638582,3.2367539,182.5,4.25,cc843612-ba71-41f5-bb6d-a59448196e3b,11mar2026,45,1001294,73,OYO,IBARAPA NORTH,TAPA I,IYA MORO AREA,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001294. IYA MORO AREA
10mar2026,27mar2026,collect:zDDXmfy4btQyOkuM,1001295,10mar2026,OBAPE COMPOUND HALL,10mar2026,OBAPE HALL,7.5352412,3.2183563,133.6,4.72,4a52a843-e2f3-4dfd-9e45-f5ff2e1e5277,27mar2026,188,1001295,78,OYO,IBARAPA NORTH,TAPA I,OBAPE,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001295. OBAPE
10mar2026,10mar2026,collect:5PT9mTMUaZfPZtU0,1001295,10mar2026,"Under Leam Tree, Obape Compound",10mar2026,Under the Leam Tree,7.5599223,3.2288801,303.44,3.313,7ad457d9-d120-4a3d-b2bd-b2565ecde358,10mar2026,17,1001295,78,OYO,IBARAPA NORTH,TAPA I,OBAPE,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001295. OBAPE
12mar2026,12mar2026,collect:1qfsH6Dur4s5d5sL,1001295,10mar2026,Abe igi Anu Obape Tapa,17mar2026,Abe igi Anu Obape,7.5599645,3.2283723,175.2722168,4.938,bf2d0e63-fc16-4b0b-bef7-2b2bdc3f8926,12mar2026,92,1001295,78,OYO,IBARAPA NORTH,TAPA I,OBAPE,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001295. OBAPE
10mar2026,10mar2026,collect:5PT9mTMUaZfPZtU0,1001296,10mar2026,Iyanu Oluwa avenue ,10mar2026,IYANU OLUWA AVENUE ,7.5737718,3.2250369,198.757,2.551,744f3268-8dc3-44c6-927d-c8629788188a,10mar2026,18,1001296,79,OYO,IBARAPA NORTH,TAPA I,OKE AYO/TAPA CHS,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001296. OKE AYO/TAPA CHS
12mar2026,12mar2026,collect:1qfsH6Dur4s5d5sL,1001296,10mar2026,Alabi Joseph Compound Tapa,17mar2026,Alabi Compound,7.5736743,3.2248605,165.4686279296875,4.931,001b9cab-2c82-4914-9bf8-939f2b983067,12mar2026,87,1001296,79,OYO,IBARAPA NORTH,TAPA I,OKE AYO/TAPA CHS,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001296. OKE AYO/TAPA CHS
10mar2026,11mar2026,collect:zDDXmfy4btQyOkuM,1001297,10mar2026,OKETADE HALL,10mar2026,OKETADE HALL,7.5649478,3.2324779,170.6,4.825,cddf8ce0-19bc-460a-97e9-14351e2c9ccd,11mar2026,44,1001297,74,OYO,IBARAPA NORTH,TAPA I,OKETADE,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001297. OKETADE
12mar2026,12mar2026,collect:1qfsH6Dur4s5d5sL,1001297,10mar2026,Adeleke Compound,16mar2026,Adeleke Compound Oketade Tapa,7.5651072,3.2322497,166.8425293,4.931,2b95dd8c-38f5-4448-a71a-18669f3041a7,12mar2026,91,1001297,74,OYO,IBARAPA NORTH,TAPA I,OKETADE,2046. OYO,23958. IBARAPA NORTH,7420. TAPA I,1001297. OKETADE
24apr2026,24apr2026,collect:NFlxQrjqe64CGckd,1001299,24apr2026,BABA ONILU BESIDE GENERAL PUBLIC BOREHOLE,01may2026,BABA ONILU COMPOUND BESIDE GENERAL PUBLIC BOREHOLE,8.217655000000001,3.4626353,325.6589355,4.931,01361b5e-d79c-4be6-bc12-5bbe42b5fcbd,24apr2026,199,1001299,110,OYO,ITESIWAJU,OKAKA 2,AGORO SEEKE/ONILU/BABA,2046. OYO,23962. ITESIWAJU,7388. OKAKA II,1001299. AGORO SEEKE/ONILU/BABA
24apr2026,24apr2026,collect:NFlxQrjqe64CGckd,1001300,24apr2026,"AJIBI/OLUKOTUN COMPOUND BEHIND MOKORE MARKET,OKAKA",02may2026,"AJIBI/ OLUKOTUN BEHIND MOKORE MARKET,OKAKA",8.216631400000001,3.4608202,339.2579345703125,4.645,7b6ab71e-0624-4308-bfbb-bc3aa1cd0365,24apr2026,198,1001300,109,OYO,ITESIWAJU,OKAKA 2,AJIBI/OLUKOTUN,2046. OYO,23962. ITESIWAJU,7388. OKAKA II,1001300. AJIBI/OLUKOTUN
24apr2026,24apr2026,collect:NFlxQrjqe64CGckd,1001304,24apr2026,"AYEYE COMPOUND UNDER ODAN TREE,OKAKA",02may2026,AYEYE COMPOUND UNDER ODAN TREE,8.213070999999999,3.4633441,345.9104614257812,3.43,abfbc50e-5c89-409f-9622-41901b39b6e8,24apr2026,197,1001304,111,OYO,ITESIWAJU,OKAKA 2,AYEYE,2046. OYO,23962. ITESIWAJU,7388. OKAKA II,1001304. AYEYE
10mar2026,24apr2026,collect:NFlxQrjqe64CGckd,1001307,24apr2026,BOOTUN UNDER ODAN TREE,01may2026,BOOTUN UNDER ODAN TREE,8.2164001,3.4648923,340.9149169921875,4.645,8729e882-fedf-41a2-a056-42b8a9378127,24apr2026,200,1001307,112,OYO,ITESIWAJU,OKAKA 2,BOOTU,2046. OYO,23962. ITESIWAJU,7388. OKAKA II,1001307. BOOTU
25apr2026,25apr2026,collect:NFlxQrjqe64CGckd,1001311,25apr2026,AGORO IBISE/OLORUNNIPEOSESE HOUSE UNDER CASHEW TREE,07may2026,AGORO IBISE OLORUNNIPEOSESE COMPOUND UNDER CASHEW TREE,8.204305099999999,3.3987653,311.3320313,4.931,453eca29-82b6-4953-a93d-c93842fb9f43,25apr2026,210,1001311,84,OYO,ITESIWAJU,OTU 2,AGORO IBISE/ OLORUNLOPEOSEESE,2046. OYO,23962. ITESIWAJU,7385. OTU II,1001311. AGORO IBISE/ OLORUNLOPEOSEESE
25apr2026,25apr2026,collect:NFlxQrjqe64CGckd,1001312,25apr2026,AKALA/JAGUN/LADUKU,04may2026,AKALA COMPOUND UNDER COCONUT TREE,8.2055563,3.4031653,300.6028442382812,4.288,0eb48e11-b6a0-4944-88a5-f098ef1fefc0,25apr2026,206,1001312,86,OYO,ITESIWAJU,OTU 2,AKAALA/JAGUN LADUKU,2046. OYO,23962. ITESIWAJU,7385. OTU II,1001312. AKAALA/JAGUN LADUKU
25apr2026,25apr2026,collect:NFlxQrjqe64CGckd,1001314,25apr2026,ILE TUNTUN/ ORIOLOWO /BOTUN COMPOUND UNDER ODAN TREE,06may2026,ILE TUNTUN/BOTUN/ORIOLOWO COMPOUND UNDER ODAN TREE OTU,8.205214399999999,3.402242,306.0860595703125,4.931,0c9be3ae-2e29-4849-9605-391c267bfc8b,25apr2026,208,1001314,80,OYO,ITESIWAJU,OTU 2,ILE TUNTUN /BOTUN/ ORIOLOWO,2046. OYO,23962. ITESIWAJU,7385. OTU II,1001314. ILE TUNTUN /BOTUN/ ORIOLOWO
25apr2026,25apr2026,collect:NFlxQrjqe64CGckd,1001317,25apr2026,ONIBISE AROMOKUN/AREOJE COMPOUND UNDER MANGO TREE,07may2026,"ONIBISE AROMOKUN/ AREOJE COMPOUND UNDER MANGO TREE, OTU",8.202856199999999,3.4002018,300.2282104492188,4.824,2a04bbd6-01b3-43c6-83ba-21978a86f5f0,25apr2026,211,1001317,83,OYO,ITESIWAJU,OTU 2,ONIBI AROMOKUN AREE OJE,2046. OYO,23962. ITESIWAJU,7385. OTU II,1001317. ONIBI AROMOKUN AREE OJE
25apr2026,25apr2026,collect:NFlxQrjqe64CGckd,1001318,25apr2026,"TEETU/OJELOWO/ALOGBON COMPOUND UNDER CASHEW TREE, OTU.",09may2026,"TEETU OJELOWO ALOGBON COMPOUND, UNDER CASHEW TREE",8.211409,3.3968644,307.2360229492188,4.288,6b5b0fee-d148-4246-9b9b-9dbf21a40f09,25apr2026,212,1001318,87,OYO,ITESIWAJU,OTU 2,TEETU/OJELOWO/ALOGBON,2046. OYO,23962. ITESIWAJU,7385. OTU II,1001318. TEETU/OJELOWO/ALOGBON
11mar2026,31mar2026,collect:6cyas2pa2CFrziWl,1001319,11mar2026,"AHORO OMO, UNDER ODAN TREE",11mar2026,"Under odan tree, Ahoro Omo community",8.125766499999999,3.5079604,366.1987305,4.288,753507a0-b992-4a3d-869e-0e02f9f45f8f,31mar2026,192,1001319,88,OYO,ITESIWAJU,OWODE IPAPO,AHORO OMO,2046. OYO,23962. ITESIWAJU,7383. OWODE/IPAPO,1001319. AHORO OMO
11mar2026,31mar2026,collect:6cyas2pa2CFrziWl,1001320,11mar2026,"AYEDUDU, UNDER ODAN TREE",11mar2026,"Under odan tree, Ayedudu",8.132303200000001,3.5119894,388.5526123046875,4.873,72490244-c7c3-4973-912d-56d9a696e819,31mar2026,191,1001320,99,OYO,ITESIWAJU,OWODE IPAPO,AYEDUDU,2046. OYO,23962. ITESIWAJU,7383. OWODE/IPAPO,1001320. AYEDUDU
10mar2026,18mar2026,collect:6cyas2pa2CFrziWl,1001323,10mar2026,Buck Erinoti under Mango tree,17mar2026,ERINOTI UNDER MANGO TREE,8.297017500000001,3.5562515,394.0866088867188,4.288,2a8bb7e1-bec0-4e73-9fe9-d6b91432daeb,18mar2026,134,1001323,89,OYO,ITESIWAJU,OWODE IPAPO,BUDO ERINOTI,2046. OYO,23962. ITESIWAJU,7383. OWODE/IPAPO,1001323. BUDO ERINOTI
10mar2026,18mar2026,collect:6cyas2pa2CFrziWl,1001325,10mar2026,"Budo Paanu, Under Iran tree",16mar2026,"BUDO PAANU, UNDER ODAN TREE",8.329449800000001,3.5651276,379.6328125,4.288,eb7d3b7f-cdf6-46fd-928c-d03a8004bacd,18mar2026,135,1001325,97,OYO,ITESIWAJU,OWODE IPAPO,BUDO PAANU,2046. OYO,23962. ITESIWAJU,7383. OWODE/IPAPO,1001325. BUDO PAANU
10mar2026,18mar2026,collect:6cyas2pa2CFrziWl,1001326,10mar2026,"ERISA, UNDER MANGO TREE",16mar2026,"ERISA, UNDER MANGO TREE",8.3192548,3.5945399,383.8099975585938,4.288,94ad473c-cdea-4c75-83e1-74a9c94054ee,18mar2026,136,1001326,93,OYO,ITESIWAJU,OWODE IPAPO,ERISA,2046. OYO,23962. ITESIWAJU,7383. OWODE/IPAPO,1001326. ERISA
10mar2026,18mar2026,collect:6cyas2pa2CFrziWl,1001327,10mar2026,"GAA AMBERE, UNDER ISIN TREE",15mar2026,"GAA AMBERE, UNDER ISIN TREE",8.259177299999999,3.5349023,365.3621826171875,3.9,f0beba97-7191-438a-aa2a-2857f641686d,18mar2026,138,1001327,96,OYO,ITESIWAJU,OWODE IPAPO,GAA AMBERE,2046. OYO,23962. ITESIWAJU,7383. OWODE/IPAPO,1001327. GAA AMBERE
10mar2026,18mar2026,collect:6cyas2pa2CFrziWl,1001328,10mar2026,"GAA GOREGARU, UNDER ODAN TREE",17mar2026,"GAA GOLEGARU, UNDER ODAN FREE",8.281479600000001,3.5668695,405.5544434,3.9,18a62682-6e8a-4570-ab06-a7c5e316490a,18mar2026,137,1001328,94,OYO,ITESIWAJU,OWODE IPAPO,GAA GOREGARU,2046. OYO,23962. ITESIWAJU,7383. OWODE/IPAPO,1001328. GAA GOREGARU
